system,body,product_key,indication_key,decision_date,outcome,arrangement_type,uncertainty-durability,cost-effectiveness,budget-impact,comparator-or-evidence,price,population-or-restriction,capacity-or-delivery,none stated,stated_reasons_verbatim,source_url
Germany,G-BA,lenmeldy,MLD_early_symptomatic,2021-11-04,recommended-restricted,none,True,False,False,False,False,False,False,False,"Auch die im schriftlichen und mündlichen Anhörungsverfahren vorgetragenen Stellungnahmen sowie die nachgereichten Informationen konnten die Unsicherheiten nicht ausräumen, inwieweit der Krankheitsverlauf durch das Vorhandensein von Symptomen und der Manifestation der Erkrankung der vom Anwendungsgebiet umfassten Patientengruppen hinreichend vergleichbar ist, als dass eine Analyse ohne Differenzierung der Patienten sachgerecht erscheint.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/684/
Germany,G-BA,lenmeldy,MLD_early,2024-06-20,recommended-restricted,none,False,False,False,False,False,False,False,True,Die Angabe „1. Juli 2024“ wird durch die Angabe „1. Juli 2026“ ersetzt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/684/
Germany,G-BA,kebilidi,AADC,2023-02-02,recommended-restricted,none,True,False,False,True,True,False,False,False,"Darüber hinaus bestehen aufgrund fehlender Daten zur Lebensqualität und fehlender vergleichender Daten zur Mortalität und zum Sicherheitsprofil von Eladocagene Exuparvovec relevante Unsicherheiten, die eine Einschätzung des Ausmaßes des Zusatznutzens nicht ermöglichen. Insgesamt wird für Eladocagene Exuparvovec ein nicht quantifizierbarer Zusatznutzen abgeleitet, weil die wissenschaftliche Datengrundlage eine Quantifizierung nicht zulässt.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/868/
Germany,G-BA,imlygic,MEL_1L_BRAFmut,2016-12-15,not-recommended,none,False,False,False,True,True,False,False,False,Für alle drei vom zugelassenen Anwendungsgebiet umfassten Subgruppen ist der Zusatznutzen von Talimogen laherparepvec nicht belegt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/243/
Germany,G-BA,imlygic,MEL_1L_BRAFwt,2016-12-15,not-recommended,none,False,False,False,True,False,False,False,False,1b) Nicht vorbehandelte Patienten mit einem BRAF-V600-wildtyp Tumor: - Ein Zusatznutzen ist nicht belegt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/243/
Germany,G-BA,imlygic,MEL_2L,2016-12-15,not-recommended,none,False,False,False,True,False,False,False,False,Ein Zusatznutzen ist nicht belegt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/243/
Germany,G-BA,ebvallo,PTLD_2L,2023-10-05,recommended-restricted,none,True,False,False,False,True,False,False,False,Bewertung: Insgesamt bestehen aufgrund des nicht ausreichend beschriebenen Vorgehens bei der Confounder-Identifikation und -Selektion sowie fehlender Werte erhebliche Unsicherheiten.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/947/
Germany,G-BA,alofisel,CD_fistula,2018-11-22,recommended-restricted,none,True,False,False,True,False,False,False,False,"Auch die für den Endpunkt „klinische Remission“ in der Beurteilung gesehenen Limitationen kommen weiterhin zum Tragen, so dass die Interpretierbarkeit der Ergebnisse mit Unsicherheiten behaftet ist; eine Quantifizierung des Vorteils ist nicht mit ausreichender Sicherheit möglich. Damit ist eine quantitative Beurteilung des Ausmaßes des Effektes und eine Quantifizierung des Zusatznutzens in eine der Kategorien ‚gering‘, ‚beträchtlich‘ oder ‚erheblich‘ auf der Grundlage der vorgelegten Daten nicht möglich.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/366/
Germany,G-BA,provenge,mCRPC_asymptomatic,2015-03-19,recommended-restricted,none,True,False,False,False,False,False,False,False,"Zusammenfassend wird aufgrund des hohen Verzerrungspotenzials und den Unsicherheiten, trotz Vorliegens von 3 Studien, die Aussagesicherheit insgesamt als nicht ausreichend für einen ""Hinweis"" eingestuft.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/143/
Germany,G-BA,glybera,LPLD,2015-05-21,recommended-restricted,none,False,False,False,True,True,False,False,False,"ist aber nicht quantifizierbar, weil die wissenschaftliche Datenlage eine quantifizierbare Aussage zum Ausmaß des Zusatznutzens für patientenrelevante Endpunkte zum derzeitigen Zeitpunkt nicht zulässt. Befristung: Entsprechend des EPAR von Glybera wurde dem pharmazeutischen Unternehmer die Auflage erteilt, halbjährlich regelmäßig aktualisierte Unbedenklichkeitsberichte (PSURs) der EMA vorzulegen.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/146/
Germany,G-BA,glybera,LPLD,2016-05-19,recommended-restricted,none,False,False,False,False,False,False,False,True,Die Angabe „1. Juni 2016“ wird durch die Angabe „1. Juni 2017“ ersetzt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/146/
Germany,G-BA,glybera,LPLD,2017-05-18,recommended-restricted,none,False,False,False,False,False,False,False,True,Die Angabe „1. Juni 2017“ wird durch die Angabe „31. Dezember 2017“ ersetzt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/146/
Germany,G-BA,zalmoxis,haploHSCT_adjunct,2018-07-05,recommended-restricted,none,True,False,False,False,False,False,False,False,"Eine vergleichende Bewertung allein auf Basis der Ergebnisse aus Studie TK007 ist aufgrund des einarmigen, nicht-kontrollierten Designs nicht möglich. Darüber hinaus bestehen weitere relevante Unsicherheiten hinsichtlich der Aussagekraft der Studienergebnisse, zum einen aufgrund des Zeitraumes der Studiendurchführung und zum anderen wegen der kleinen Patientenanzahl",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/340/
Germany,G-BA,vyjuvek,DEB_COL7A1,2026-02-19,recommended-restricted,none,True,False,False,True,True,False,False,False,"Für Beremagen geperpavec wird ein nicht quantifizierbarer Zusatznutzen festgestellt, weil die wissenschaftliche Datengrundlage eine Quantifizierung nicht zulässt. Der G-BA berücksichtigt die im Dossier des pharmazeutischen Unternehmers angegebenen Patientenzahlen, die jedoch aufgrund der eingeschränkten epidemiologischen Datenlage zu Inzidenz und Prävalenz der Epidermolysis bullosa im deutschen Versorgungskontext insgesamt mit Unsicherheiten behaftet sind.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1250/
France,HAS-CT,yescarta,LBCL_3L,2018-12-05,recommended,unknown,True,False,False,True,False,True,False,False,"Compte tenu : • des données d’efficacité pertinentes obtenues à court terme sur la réponse complète (environ 50% de la population ITT) et sur la survie globale dans des situations cliniques engageant le pronostic vital et pour lesquelles les options thérapeutiques sont limitées et ne permettent pas d’envisager une rémission, • des incertitudes sur la quantité d’effet faute de comparaison directe à la prise en charge habituelle, et sur le maintien de l’efficacité clinique à plus long terme, • de la toxicité significative à court terme et de l’absence de donnée de tolérance à long terme, la Commission considère qu’en l’état actuel des données, YESCARTA apporte une amélioration du service médical rendu modérée (ASMR III) en termes d’efficacité par rapport à la prise en charge actuelle du lymphome diffus à grandes cellules B et du lymphome médiastinal primitif à grandes cellules B réfractaire ou en rechute, après au moins deux lignes de traitement systémique.",https://www.has-sante.fr/jcms/c_2888882
France,HAS-CT,kymriah,LBCL_3L,2018-12-12,recommended,unknown,True,False,False,True,False,True,False,False,"Compte tenu : • des données d’efficacité obtenues à court terme sur la réponse complète (environ 24% de la population ITT) et sur la survie globale avec une médiane de suivi d’environ 7 mois, dans des situations cliniques engageant le pronostic vital et pour lesquelles les options thérapeutiques sont limitées et ne permettent pas d’envisager une rémission, • des incertitudes sur la quantité d’effet faute de comparaison directe à la prise en charge habituelle, et sur le maintien de l’efficacité clinique à plus long terme, • de la toxicité significative à court terme et de l’absence de donnée de tolérance à long terme, la Commission considère qu’en l’état actuel des données, KYMRIAH apporte une amélioration du service médical rendu mineure (ASMR IV) en termes d’efficacité par rapport à la prise en charge historique du lymphome diffus à grandes cellules B réfractaire ou en rechute, après au moins deux lignes de traitement systémique, fondée sur diverses chimiothérapies.",https://www.has-sante.fr/jcms/c_2891692
France,HAS-CT,kymriah,ALL_ped,2018-12-12,recommended,unknown,True,False,False,True,False,True,False,False,"Compte tenu : • des données d’efficacité montrant un pourcentage élevé de rémissions complètes à 3 mois (environ 67% de la population ITT) maintenues chez environ 40% des patients après un suivi médian de 9 mois, • chez des patients âgés de 12 ans en moyenne, en majorité lourdement prétraités et dans des situations cliniques pour lesquelles les options thérapeutiques disponibles sont limitées et ne permettent pas d’envisager une rémission complète, • des incertitudes sur la quantité d’effet faute de comparaison directe à la prise en charge habituelle dans un contexte où celle-ci était difficilement réalisable, et sur le maintien de l’efficacité clinique à plus long terme, • et de la toxicité significative à court terme et de l’absence de donnée de tolérance à long terme, la Commission considère que KYMRIAH apporte une amélioration du service médical rendu modérée (ASMR III) dans la stratégie de prise en charge des enfants et jeunes adultes atteints de LAL B réfractaire, en rechute après greffe ou après la deuxième rechute ou plus.",https://www.has-sante.fr/jcms/c_2891689
France,HAS-CT,alofisel,CROHN_FISTULA,2019-02-06,recommended-restricted,unknown,True,False,False,True,False,True,False,False,"Dans le traitement des fistules périanales complexes non compliquées, chez les adultes atteints de maladie de Crohn non active/légèrement active, lorsque ces fistules ont répondu de manière inadéquate à au moins une biothérapie : Compte tenu : • de la démonstration, après 24 semaines de traitement, de la supériorité de l’administration d’une injection de darvadstrocel, en association à une biothérapie, par rapport au placebo sur la proportion de patients en rémission définie comme la fermeture de tous les orifices fistuleux externes malgré une pression douce au doigt + absence de collection > 2 cm en IRM, (critère de jugement principal), • du niveau de preuve élevé de cette démonstration (étude de phase III comparative randomisée et en double aveugle) dans un contexte de maladie rare, grave et invalidante, • de la quantité d’effet supplémentaire jugée modérée sur le critère de jugement principal, et dont la pertinence clinique est limitée en l’absence de différence statistiquement significative démontrée sur les deux critères de jugement secondaires hiérarchisés, • du profil de tolérance favorable à court terme (jusqu’à 52 semaines) avec des incertitudes à long terme (notamment la prise en charge des récidives), • du besoin médical mal couvert après échec ou réponse inadéquate à au moins une biothérapie, ALOFISEL apporte une amélioration du service médical rendu mineure (ASMR IV) dans le traitement des fistules périanales complexes non compliquées, chez les adultes atteints de maladie de Crohn non active/légèrement active, en association à une biothérapie, lorsque ces fistules ont répondu de manière inadéquate à au moins une biothérapie.",https://www.has-sante.fr/jcms/c_2904636
France,HAS-CT,alofisel,CROHN_FISTULA,2019-02-06,not-recommended,none,False,False,False,True,False,True,False,False,"Dans les autres situations, la Commission considère que le service médical rendu par ALOFISEL 5 millions de cellules/mL, suspension injectable est insuffisant pour justifier la prise en charge par la solidarité nationale, notamment après échec ou réponse inadéquate aux seuls traitements conventionnels.",https://www.has-sante.fr/jcms/c_2904636
France,HAS-CT,luxturna,RPE65,2019-04-03,recommended,unknown,False,False,False,True,False,True,False,False,"Prenant en compte : • la qualité de la démonstration de l’efficacité de LUXTURNA dans une étude de phase III versus l’absence de traitement, randomisée, multicentrique, et malgré le caractère ouvert de l’étude, • la pertinence du critère de jugement principal évaluant la vision fonctionnelle des patients par un test de mobilité en ambiance lumineuse variable (MLMT) et la pertinence clinique de l’effet observé après 1 an de suivi par rapport à l’absence de traitement, • le besoin médical non couvert dans une maladie invalidante et évoluant vers la cécité, • l’absence de démonstration robuste d’un effet de LUXTURNA sur la qualité de vie, la Commission considère que LUXTURNA 5 x 1012 génomes de vecteur/ml, solution à diluer injectable, apporte une amélioration du service médical rendu importante (ASMR II) dans la prise en charge des patients adultes et pédiatriques ayant une perte visuelle due à une dystrophie rétinienne héréditaire résultant de mutations bi-alléliques confirmées du gène RPE65 et possédant suffisamment de cellules rétiniennes viables.",https://web.archive.org/web/20191112230609/https://www.has-sante.fr/upload/docs/evamed/CT-17535_LUXTURNA_PIC_INS_Avis2_CT17535.pdf
France,HAS-CT,zolgensma,SMA_5q,2020-12-16,recommended-restricted,unknown,False,False,False,True,False,True,False,False,"ZOLGENSMA (onasemnogene abeparvovec) apporte une amélioration du service médical rendu modérée (ASMR III), au même titre que SPINRAZA (nusinersen), dans la stratégie thérapeutique : • des patients atteints de SMA de type I, • des patients pré-symptomatiques avec un diagnostic génétique de SMA (mutation bi-allélique du gène SMN1) et 1 à 2 copies du gène SMN2.",https://www.has-sante.fr/jcms/p_3224937
France,HAS-CT,zolgensma,SMA_5q,2020-12-16,recommended-restricted,unknown,False,False,False,True,False,True,False,False,"ZOLGENSMA (onasemnogene abeparvovec) n’apporte pas d’amélioration du service médical rendu (ASMR V) dans la stratégie thérapeutique, excluant SPINRAZA (nusinersen) : • des patients atteints de SMA de type II, • des patients pré-symptomatiques avec un diagnostic génétique de SMA (mutation bi-allélique du gène SMN1) et 3 copies du gène SMN2.",https://www.has-sante.fr/jcms/p_3224937
France,HAS-CT,zolgensma,SMA_5q,2020-12-16,not-recommended,none,False,False,False,True,False,True,False,False,Le service médical rendu par ZOLGENSMA (onasemnogene abeparvovec) est insuffisant pour justifier d’une prise en charge par la solidarité nationale dans le traitement des patients atteints d’amyotrophie spinale 5q (mutation bi allélique du gène SMN1) avec un diagnostic clinique de SMA de type III.,https://www.has-sante.fr/jcms/p_3224937
France,HAS-CT,yescarta,LBCL_3L,2021-03-24,recommended,unknown,False,False,False,True,False,True,False,False,"La Commission considère que ses précédentes conclusions ne sont pas susceptibles d’être modifiées. En l’état actuel des données, YESCARTA (axicabtagene ciloleucel) apporte toujours une amélioration du service médical rendu modérée (ASMR III) en termes d’efficacité par rapport à la prise en charge historique du lymphome diffus à grandes cellules B et du lymphome médiastinal primitif à grande cellule B réfractaire ou en rechute, après au moins deux lignes de traitement systémique, fondée sur diverses chimiothérapies.",https://www.has-sante.fr/jcms/p_3262244
France,HAS-CT,kymriah,LBCL_3L,2021-03-24,recommended,unknown,False,False,False,True,False,True,False,False,"La Commission considère que ses précédentes conclusions ne sont pas susceptibles d’être modifiées. En l’état actuel des données, KYMRIAH (tisagenlecleucel) apporte toujours une amélioration du service médical rendu mineure (ASMR IV) en termes d’efficacité par rapport à la prise en charge historique du lymphome diffus à grandes cellules B réfractaire ou en rechute, après au moins deux lignes de traitement systémique, fondée sur diverses chimiothérapies.",https://www.has-sante.fr/jcms/p_3262259
France,HAS-CT,kymriah,ALL_ped,2021-03-24,recommended,unknown,True,False,False,True,False,True,True,False,"Compte tenu : • des données d’efficacité actualisées des études cliniques ELIANA et ENSIGN qui confirment les résultats précédemment analysés, notamment en termes de pourcentage de rémissions complètes (60 à 67% de la population ITT maintenues chez au moins un tiers des patients après un suivi médian de plus de 3 ans) et de survie globale (chez les patients traités médiane de 29,9 mois dans ENSIGN et toujours non atteinte dans ELIANA), dans des situations cliniques engageant le pronostic vital à court terme pour lesquelles les options thérapeutiques disponibles sont limitées et ne permettent pas d’envisager une guérison, • de l’actualisation des résultats des comparaisons indirectes qui, malgré leurs limites, suggèrent un bénéfice de KYMRIAH (tisagenlecleucel) par rapport aux traitements standards, • du profil de tolérance marqué par une toxicité significative à court terme, • mais des incertitudes initiales identifiées qui perdurent malgré la demande de la CT, en particulier : o la quantité d’effet exacte par rapport à la prise en charge historique, faute de comparaison robuste, o de l’efficacité en vie réelle au regard de l’immaturité des données du registre DESCAR-T (18 patients traités, 6 centres activés, nombreuses données manquantes et non monitorées), ne permettant pas de confirmer à ce stade les résultats des études cliniques, o le maintien de l’efficacité clinique à moyen et long terme, notamment sur l’obtention de guérisons pour les patients en rémission durable, o et l’absence de données de tolérance à moyen et long terme la Commission considère que ses précédentes conclusions ne sont pas susceptibles d’être modifiées. En l’état actuel des données, KYMRIAH (tisagenlecleucel) apporte toujours une amélioration du service médical rendu modérée (ASMR III) dans la stratégie thérapeutique de prise en charge de enfants et jeunes adultes atteints de LAL B réfractaire, en rechute après greffe ou après la deuxième rechute ou plus.",https://www.has-sante.fr/jcms/p_3262256
France,HAS-CT,lenmeldy,MLD_early,2021-04-21,recommended-restricted,unknown,False,False,False,True,False,True,False,False,"LIBMELDY apporte une amélioration du service médical rendu modérée (ASMR III) dans la prise en charge des enfants asymptomatiques sans manifestation clinique de la maladie, que ce soit en termes d’atteinte motrice, cognitive et/ou comportementale, atteints de forme infantile tardive (se manifestant avant 30 mois) ou juvénile précoce (se manifestant entre 30 mois et 6 ans inclus) de leucodystrophie métachromatique.",https://www.has-sante.fr/jcms/p_3263243
France,HAS-CT,lenmeldy,MLD_early,2021-04-21,not-recommended,none,False,False,False,True,False,True,False,False,"Le service médical rendu par LIBMELDY (Population autologue enrichie en cellules CD34+ qui contient des cellules souches progénitrices hématopoïétiques transduites ex vivo avec un vecteur lentiviral codant le gène de l’arylsulfatase A humaine) est insuffisant pour justifier d’une prise en charge par la solidarité nationale chez les autres enfants du périmètre de l’AMM correspondant aux enfants symptomatiques, présentant des manifestations cliniques précoces de la maladie, qui ont conservé la capacité de marcher indépendamment et avant l’apparition du déclin cognitif, atteints de la forme juvénile précoce (se manifestant entre 30 mois et 6 ans inclus) de leucodystrophie métachromatique.",https://www.has-sante.fr/jcms/p_3263243
France,HAS-CT,tecartus,MCL_3L,2021-04-21,recommended,unknown,True,False,False,True,False,True,False,False,"Compte tenu : • des données d’efficacité pertinentes à court terme issues d’une étude de phase II non comparative (ZUMA-2) en termes de réponse complète (environ 60 % de la population ITT) et de survie globale (69 % des patients en vie avec un suivi médian théorique de 16,8 mois), dans des situations cliniques engageant le pronostic vital pour lesquelles les options thérapeutiques sont limitées et ne permettent pas d’envisager de rémission prolongée telles qu’observées, et malgré la pertinence clinique discutable du critère de jugement principal (taux de réponse globale) et l’immaturité des données, • des incertitudes sur la quantité d’effet faute de comparaison directe à la prise en charge habituelle et des limites des comparaisons indirectes effectués, • des incertitudes sur le maintien de l’efficacité clinique à plus long terme et notamment sur l’obtention de guérisons chez les patients en rémission durable, • de la toxicité significative à court terme et de l’absence de donnée de tolérance à long terme, la Commission considère qu’en l’état actuel des données, TECARTUS (cellules autologues CD3+ transduites anti-CD19) apporte une amélioration du service médical rendu modérée (ASMR III) en termes d’efficacité par rapport à la prise en charge actuelle du lymphome à cellule du manteau (LCM) réfractaire ou en rechute après au moins deux lignes de traitement systémique dont un traitement par un inhibiteur de tyrosine kinase de Bruton.",https://www.has-sante.fr/jcms/p_3265892
France,HAS-CT,zolgensma,SMA_5q,2021-09-08,recommended,unknown,False,False,False,True,False,True,False,False,"ZOLGENSMA (onasemnogene abeparvovec) n’apporte pas d’amélioration du service médical rendu (ASMR V) dans la stratégie thérapeutique, excluant SPINRAZA (nusinersen), chez : • les patients symptomatiques avec un diagnostic de SMA de type 2, • les patients pré-symptomatiques avec un diagnostic génétique de SMA et 3 copies du gène SMN2.",https://www.has-sante.fr/jcms/p_3291799
France,HAS-CT,zolgensma,SMA_5q,2021-09-08,recommended,unknown,False,False,False,True,False,True,False,False,"ZOLGENSMA (onasemnogene abeparvovec) conserve une amélioration du service médical rendu modérée (ASMR III) dans la stratégie thérapeutique, au même titre que SPINRAZA (nusinersen), chez : • les patients symptomatiques avec un diagnostic de SMA de type 1, • les patients pré-symptomatiques avec un diagnostic génétique de SMA et 1 à 2 copies du gène SMN2.",https://www.has-sante.fr/jcms/p_3291799
France,HAS-CT,abecma,MM_4L,2021-12-15,recommended,unknown,True,False,False,True,False,True,False,False,"Compte tenu : des données d’efficacité issues d’une étude de phase 2 non comparative, avec un taux de réponse globale de 67% [IC95% : 59-75] et un taux de réponse complète de 29% [IC95% : 21-36] en population ITT, dans une situation clinique engageant le pronostic vital, des incertitudes concernant la pertinence clinique du critère de jugement principal retenu (taux de réponse globale) et sa transposabilité sur la durée de survie globale ou l’amélioration de la qualité de vie, des incertitudes sur la quantité d’effet propre de ce traitement, considérant les faiblesses méthodologiques des comparaisons indirectes, dans un contexte où une comparaison formalisée a priori, avec une méthodologie robuste, à une cohorte historique de patients aurait été envisageable, du profil de tolérance marqué par une toxicité significative à court et moyen terme, des incertitudes sur l’efficacité clinique et la tolérance à plus long terme, de l’existence d’alternatives à partir de la 4ème ligne bien que considérées comme des développements concomitants, et malgré l’intérêt de disposer d’un médicament ayant été évalué après échec d’un traitement antérieur incluant un agent immunomodulateur, un inhibiteur du protéasome et un anticorps anti CD38, la Commission de la Transparence considère qu’en l’état actuel des données, et dans l’attente notamment des résultats de l’étude de phase III randomisée KarMMa-3, ABECMA (idecabtagene vicleucel) n’apporte pas d’amélioration du service médical rendu (ASMR V) dans la prise en charge chez les patients adultes atteints d’un myélome multiple en rechute et réfractaire ayant reçu au moins trois traitements antérieurs, incluant un agent immunomodulateur, un inhibiteur de protéasome et un anticorps anti CD38, et dont la maladie a progressé pendant le dernier traitement.",https://web.archive.org/web/20230626064416/http://www.has-sante.fr/upload/docs/evamed/CT-19358_ABECMA_PIC_INS_AvisDef_CT19358.pdf
France,HAS-CT,carvykti,MM_4L,2022-11-23,recommended,unknown,True,False,False,True,False,True,False,False,"Compte tenu : • des données d’efficacité issues d’une étude de phase 1/2 non comparative, avec un taux de réponse globale de 83% [IC95% : 75-90] sur la population en ITT, dans une situation engageant le pronostic vital, • des incertitudes concernant la pertinence clinique du critère de jugement principal retenu (taux de réponse globale) et de sa transposabilité sur la durée de survie globale ou l’amélioration de la qualité de vie, • des incertitudes sur la quantité d’effet propre de ce traitement, considérant les faiblesses mé-thodologiques des comparaisons indirectes, • du profil de tolérance marqué par une toxicité significative à court et moyen terme, • des incertitudes sur l’efficacité clinique et la tolérance à plus long terme, • et malgré l’intérêt de disposer d’un médicament ayant été évalué après échec d’un traitement antérieur incluant un agent immunomodulateur, un inhibiteur du protéasome et un anticorps an-ti-CD38, la Commission de la Transparence considère qu’en l’état actuel des données, et dans l’attente notamment des résultats de l’étude de phase III randomisée CARTITUDE-4, CARVYKTI (cilta-cabtagene autoleucel), comme ABECMA (idecabtagene vicleucel), n’apporte pas d’amélioration du service médical rendu (ASMR V) dans la prise en charge des patients adultes atteints d’un myélome multiple en rechute et réfractaire, ayant reçu au moins trois traitements antérieurs, incluant un agent immunomodulateur, un inhibiteur du protéasome et un anticorps anti-CD38 et dont la maladie a progressé pendant le dernier traitement.",https://www.has-sante.fr/jcms/p_3392179
France,HAS-CT,kebilidi,AADC,2022-12-07,recommended,unknown,False,False,False,True,False,True,False,False,UPSTAZA (éladocagène exuparvovec) apporte une amélioration du service médical rendu modérée (ASMR III) dans la stratégie thérapeutique actuelle qui comprend des traitements symptomatiques et des soins de support.,https://www.has-sante.fr/jcms/p_3402378
France,HAS-CT,kymriah,FL_3L,2022-12-07,recommended-restricted,unknown,True,False,False,True,False,True,False,False,"Compte tenu : • des données d’efficacité issues d’une étude de phase 2 non comparative, avec un pourcen-tage de réponse complète de 68,1 % (IC95% : [58,8 . 78,3]) avec une durée médiane de suivi de 28,9 mois, dans une situation engageant le pronostic vital, • de l’incertitude sur l’efficacité relative de ce traitement considérant l’absence de comparai-son directe et de la faiblesse méthodologique de la comparaison indirecte fournie, dans un contexte où une comparaison directe à une alternative thérapeutique disponible avec une méthodologie robuste était possible, • du profil de tolérance marqué par une toxicité significative à court et moyen terme, • des incertitudes sur l’efficacité clinique et la tolérance à plus long terme, la Commission de la Transparence considère qu’en l’état actuel des données, et dans l’attente notamment des résultats de l’étude de phase III randomisée, KYMRIAH (tisagenle-cleucel) n’apporte pas d’amélioration du service médical rendu (ASMR V) dans la prise en charge des patients adultes présentant un lymphome folliculaire après au moins deux lignes de traitement qui présentent une maladie réfractaire, ou en rechute pendant ou dans les 6 mois qui suivent la fin de leur traitement d’entretien, ou en rechute après une auto-greffe de cellules souches hématopoïétiques.",https://www.has-sante.fr/jcms/p_3396024
France,HAS-CT,kymriah,FL_3L,2022-12-07,not-recommended,none,False,False,False,True,False,True,False,False,Le service médical rendu par KYMRIAH (tisagenlecleucel) est insuffisant pour justifier une prise en charge par la solidarité nationale dans les autres situations de l’AMM.,https://www.has-sante.fr/jcms/p_3396024
France,HAS-CT,yescarta,FL_4L,2023-01-18,recommended,unknown,True,False,False,True,False,True,False,False,"Compte tenu : • des données d’efficacité issues d’une étude de phase 2 non comparative, avec un pourcentage de réponse objective de 94 % [IC95% : 84 % - 99 %] chez les patients ayant reçu = 3 lignes de traitement (critère de jugement secondaire), dans une situation engageant le pronostic vital, • de l’incertitude sur l’efficacité relative de ce traitement considérant l’absence de comparaison directe et de la faiblesse méthodologique de la comparaison indirecte fournie, dans un contexte où une comparaison directe à une alternative thérapeutique disponible avec une méthodologie robuste était possible, • du profil de tolérance marqué par une toxicité significative à court et moyen terme, • des incertitudes sur l’efficacité clinique et la tolérance à plus long terme, la Commission de la Transparence considère qu’en l’état actuel des données, et dans l’attente notamment des résultats de l’étude de phase III randomisée (ZUMA-22), YESCARTA (axi-cabtagene ciloleucel) n’apporte pas d’amélioration du service médical rendu (ASMR V) dans la prise en charge des patients adultes atteints de lymphome folliculaire (LF) réfractaire ou en rechute après au moins trois lignes de traitement systémique.",https://www.has-sante.fr/jcms/p_3407522
France,HAS-CT,yescarta,LBCL_2L,2023-02-15,recommended,unknown,False,False,False,True,False,True,False,False,"La Commission considère que YESCARTA (axicabtagene ciloleucel) apporte une amélioration du service médical rendu modérée (ASMR III) dans la prise en charge des patients adultes atteints de lymphome diffus à grandes cellules B (LDGCB) et de lymphome de haut grade à cellules B (LHGCB) ayant rechuté dans les 12 mois après la fin de la première ligne de chimio-immunothérapie, ou qui y sont réfractaires.",https://www.has-sante.fr/jcms/p_3419176
France,HAS-CT,tecartus,ALL_adult_3L,2023-02-15,recommended-restricted,unknown,True,False,False,True,False,True,False,False,"Chez les patients adultes de 26 ans et plus, atteints d’une LAL-B réfractaire ou en re-chute après au moins deux lignes de traitement antérieures Compte tenu : • des données d’efficacité issues d’une étude de phase I/II non comparative, avec un taux de rémission globale de 54,9% IC95% [43 . 67]), dont 43,7% rémissions complètes dans la population ITT, dans une situation engageant le pronostic vital, • des incertitudes sur la quantité d’effet propre de ce traitement, considérant les faiblesses méthodologiques des comparaisons indirectes. Par ailleurs, un nombre non négligeable (n=10) de patients ont été greffés après le traitement par CAR T dans les données de suivi, • du profil de tolérance marqué par une toxicité significative à court et moyen terme, • des incertitudes sur l’efficacité clinique et la tolérance à plus long terme, • et malgré l’intérêt de disposer d’un médicament ayant été évalué chez des patients en rechute ou réfractaires après au moins deux lignes de traitement, la Commission considère qu’en l’état actuel du dossier, TECARTUS (brexucabtagene autoleucel) n’apporte pas d’amélioration du service médical rendu (ASMR V) dans la stratégie thérapeutique actuelle.",https://www.has-sante.fr/jcms/p_3419164
France,HAS-CT,tecartus,ALL_adult_3L,2023-02-15,not-recommended,none,False,False,False,True,False,True,False,False,Le service médical rendu par TECARTUS (brexucabtagene autoleucel) est insuffisant dans les autres situations de l’AMM pour justifier d’une prise en charge par la solidarité nationale.,https://www.has-sante.fr/jcms/p_3419164
France,HAS-CT,zolgensma,SMA_5q,2023-05-10,recommended-restricted,unknown,False,False,False,True,False,True,False,False,"Patients ayant une SMA de type 2 ZOLGENSMA (onasemnogene abeparvovec) n’apporte pas d’amélioration du service médical rendu (ASMR V) dans la stratégie thérapeutique, excluant SPINRAZA (nusinersen) et EVRYSDI (risdiplam).",https://www.has-sante.fr/jcms/p_3442932
France,HAS-CT,zolgensma,SMA_5q,2023-05-10,recommended-restricted,unknown,False,False,False,True,False,True,False,False,"Patients présymptomatiques ayant 3 copies du gène SMN2 La Commission considère que ZOLGENSMA (onasemnogene abeparvovec) apporte une amélioration du service médical rendu modérée (ASMR III) dans la stratégie thérapeutique, au même titre que SPINRAZA (nusinersen). Patients présymptomatiques ayant 1 ou 2 copies du gène SMN2 La Commission considère que ZOLGENSMA (onasemnogene abeparvovec) apporte une amélioration du service médical rendu modérée (ASMR III) dans la stratégie thérapeutique, au même titre que SPINRAZA (nusinersen). Patients ayant une SMA de type 1 La Commission considère que ZOLGENSMA (onasemnogene abeparvovec) apporte une amélioration du service médical rendu modérée (ASMR III) dans la stratégie thérapeutique, au même titre que SPINRAZA (nusinersen) et EVRYSDI (risdiplam).",https://www.has-sante.fr/jcms/p_3442932
